Hspa5	-0.800293848422642
Angpt2	-0.583560753511431
Pla1a	-0.723813778818132
Htra1	-0.834390114085284
Pdyn	-1.90904034793973
Itga7	-1.11709880540293
Cd93	-0.868443696522005
Fkbp5	-0.798027772629048
Cry1	-0.784492055641337
Zbtb22	0.489072792342199
	-0.661432631408922
Lyrm9	0.494616603764345
Kcnj14	-0.443947441865999
Arhgap25	-1.43557304292876
Calr	-0.453686454818062
Ubqln1	-0.385811289704238
Acvr1	-0.556887091196784
Dnaja1	-0.416834679903324
Trib2	-0.892061291117278
Pnpla2	-0.444171835777633
Pten	-0.652809680426713
Klf9	-0.417233562915237
Amdhd2	0.477815169367642
Htr1b	-1.1009178351399
Scg2	-1.23346116817743
Por	-0.747854877024352
	-0.815034589327105
Nmu	-2.26227755000042
Mcl1	-0.436855238546841
Tpbg	-1.16765332143041
Man1a2	-0.521002516991346
	-0.476152103886008
Matk	0.75753623630276
Ano4	0.419787775100625
Ube2q1	-0.391868261983969
Mterf2	0.332269643006817
Pik3ip1	0.490251355579078
Dnajb11	-0.41983094132029
	0.462043071287931
Abhd17c	-0.44153693616388
Trmt61a	-0.594204822845493
Stac3	-0.496383175182941
Dusp14	-1.04418385432919
	-0.552521038767708
Marcksl1	0.557518616469512
Pdcd11	-0.598980100066068
Pdp1	-1.07455529949162
Timp1	-2.76081331255647
Arih1	-0.375434993843974
	0.435674995637719
Cntn2	0.545223437921633
Fn3k	0.850541519570791
Neurl2	0.442742086859386
Inhba	-1.4235429673136
Gapdhs	-1.0004320304233
Crem	-0.800342252623247
Phf1	0.525217220515756
	-0.646606629316014
Sv2c	-0.618577497709805
Pmepa1	-0.860443632899669
Creld2	-0.595722624177831
Sgk1	1.16094002392681
Slc25a17	-0.470974383487723
Nprl2	0.375048711915694
Tmem150a	0.374987877671025
Fbxl3	-0.343507284371615
Hsp90b1	-0.462241839791883
	-0.878116440449276
Xpo1	-0.468866271208055
Xbp1	-0.422950318422831
Gadd45a	-0.599112980428238
Map2k6	0.660220002786698
Dnajb5	-0.821306880224431
Max	-0.367411820435957
Nars2	-0.364288437339808
Dmkn	-1.31911813779151
Dusp11	-0.394669508321649
Cirbp	0.565572705715963
Klhl29	-0.372510397334905
Klf10	-1.08741611135406
	0.559369005312019
	-0.983856632101393
Bzw1	-0.576061777712106
Exoc7	0.399188965424878
Nr1d1	0.635240339490099
	-0.737831035719317
Elovl2	-0.40019855557922
Mgst2	-0.514536603580884
Rnf31	0.434485084299962
Vegfa	-0.382433881584602
Zfp532	-0.314603034533262
	-0.532169649893371
Reln	-0.871013782762054
Arhgef39	0.409629347968112
Cstf3	-0.460817837895761
Uckl1	0.309044490521313
Tac1	-1.25361740924452
Nipa2	-0.273543604802445
Emp1	-0.531834134252346
Luc7l	-0.496585721146584
Cd24	-0.709233115048384
Ptgs2	-0.77819033021199
Gipc2	0.629606949509077
Rfc3	0.347928295394811
Tceal1	0.619693313970041
Mkln1	-0.284348738923732
Wbscr22	-0.411072080745121
Surf1	0.255626599737798
	0.314415650937185
Ndp	0.331995224682684
Fibp	0.383345147964008
Tspan5	-0.560765157383672
Vhl	-0.439680006134692
Manf	-0.331912160556003
Wfs1	-0.941364264467008
	0.420596085469239
Omg	0.365180594944926
Fam69a	0.37979844568889
Slc38a2	-0.41559870958084
Fn1	-0.848241469423341
Alad	0.343332552556382
Kcns2	-0.567962356470956
	0.347487077511374
	-0.567216748694371
Gjb6	-0.681719409649498
Ago2	-0.529772828540251
Atg16l1	-0.661544795844574
Hopx	0.393895448012243
Lox	-0.553581398561465
Hscb	0.348481541949797
	0.318285644522237
Ogfod1	-0.290479097912679
Tbc1d14	-0.381831101862376
Ctsl	-0.429566345228654
Amhr2	-0.78555664791005
	0.429757680408005
Hcrtr1	-1.55298933307562
	-0.482162350726
Kcna5	-0.567707763145818
Cdk5	0.274832410827994
Fzd8	0.491653132828352
Pdia3	-0.555519897777328
Vgf	-0.95353767614256
Rbm11	0.379613228812163
	-0.516057351221935
Upp1	-0.412089187001528
Rcan2	-0.43282760728134
Dusp26	-0.675158130087352
Kif23	-0.436296840405614
	0.415715555103608
Arhgef25	0.639791252994037
Rnf145	0.371659489588961
Pex14	0.272377680466083
Brinp3	0.660147568155499
Ifngr2	0.448699149832379
	-0.32399940667645
Car12	-0.72609785462283
Cryba2	-0.7922408669585
	0.428023127258799
	0.470334423140897
Nudt6	0.316635524082717
Emx2	-0.434022255654304
Cacnb4	-0.417291994810292
Fat3	-0.617628448361775
Tubb6	-0.505641897168712
	0.299450038687798
Tgfb1	-1.32597728265482
Mlst8	0.238500579524386
Slc9a3r1	-0.536111722087663
Pex5l	0.433407817745231
Tnik	-0.351701038440508
Ap2b1	-0.697305081139898
	0.285956987259402
Ubfd1	-0.306633588036558
Isyna1	-0.574598515608098
Txnrd3	0.36697707056574
Chpf	-0.346470504059562
Vkorc1l1	-0.36014608799929
	-0.409906988086387
Itk	-0.870286167410572
	-0.669876842784005
	-0.501929573631915
	0.529914571746131
Stim2	-0.29797524277729
Trh	-2.91541919568987
Tspyl4	0.342378869426998
Nfkbia	0.47415232544145
Sgsm3	-0.301454848701701
	0.232332584658003
	-0.37803921059289
Plekhf1	0.593205707967478
Top1	-0.277146113449936
Gpatch4	-0.472462455743681
Arhgef2	0.37098660195171
Dnajc3	-0.524241856258749
Sntg2	-0.46321988330246
Anxa4	0.573821617700231
Hsf2bp	-1.14098976845665
Fbl	-0.476013470528397
Tmem106c	0.35037614324977
Lmo1	-0.561773513232027
	-0.2594907911957
P4ha1	-0.376856099708995
Prg4	-0.664013454370969
	-0.350489303779502
Tob2	0.600071536743904
Nudt14	0.409309474187949
Cflar	-1.22784446891933
Irf1	-0.302639271847212
Dip2c	-0.315629463218484
Ppp1r1a	-0.519335167517712
	0.258717879690231
Ubac1	-0.281471876613677
Klf15	0.459914413736676
Fv1	0.357525747694223
Dlg1	-0.472282014479767
	-0.451024116962019
Tagln2	-0.505422267137562
	-0.855567755855032
	-0.308516035704375
	0.320819939657349
Wfdc1	-0.57183390919508
	0.368109487693466
Nexn	0.665378944733233
Pcif1	0.248062292516464
Pde9a	-0.414567287025893
	-0.394587967966182
Ppard	-0.320052684825754
	-0.338209836840027
Usp30	0.296749221380225
	0.54765854147748
Map4	-0.411322874435803
Adrb2	-0.310422943486656
Slc25a46	-0.297128819559177
	0.370374143651567
Plek2	-0.683980747093242
Sidt2	-0.311520599845778
	-0.330698019462248
Mapk3	0.397776589872496
Hhip	0.378731719741181
Sall2	-0.463608605434669
Hsd3b7	0.414678223297022
Tmem33	-0.27802976920214
Fam65b	-0.4070914857344
Bles03	0.283237750038943
Zfp593	0.774386928346043
B4galnt1	-0.431037418694949
Tmem199	0.385420700412761
Frmd3	0.381131381742588
Epb41l1	-0.463836029281621
